payment_type,date,year,total_fare,total_tips,total_tolls,total_extras,trip_total,total_trp_miles,total_trip_minutes
Cash,2020-09-04,2020,51867.37999999999,17.490000000000002,0,2585.69,54470.559999999983,11418.090000000004,55718.116666666727
Cash,2020-09-05,2020,34019.419999999991,11.3,3.48,2328.06,36362.259999999995,8399.5400000000191,37707.050000000032
Cash,2020-09-06,2020,43538.319999999992,1,3.9,1803.3,45346.52,6973.0000000000091,32503.750000000011
Cash,2020-09-07,2020,30783.57,7,7.5,3332,34130.569999999992,8195.5500000000084,32800.983333333315
Cash,2020-09-08,2020,43795.599999999991,0,0,2909.25,46704.849999999991,10604.030000000037,45219.250000000036
Cash,2020-09-09,2020,42244.52,22.5,90,1914.25,44271.270000000004,8810.0300000000225,43027.150000000038
Cash,2020-09-10,2020,65952.44,9.5,0,1654.74,67616.68,9685.4800000000159,44740.083333333336
Cash,2020-09-11,2020,56326.85,8.9,1.5,1774.09,58111.340000000004,11518.470000000034,48046.100000000049
Cash,2020-09-12,2020,55628.009999999995,17.75,50,1688.35,57384.109999999993,6618.5000000000146,39062.8333333333
Cash,2020-09-13,2020,29893.06,5.2,52.22,2160.25,32110.73,8378.4700000000066,34366.3
Cash,2020-09-14,2020,60729.549999999996,6.75,4.5,1888.8100000000002,62630.109999999993,10886.480000000003,46386.599999999984
Cash,2020-09-15,2020,41154.65,0,1.9,2537.0299999999997,43693.58,10417.430000000018,47634.483333333257
Cash,2020-09-16,2020,65260.03,9.35,4,1743.65,67017.03,9632.81000000002,50467.983333333366
Cash,2020-09-17,2020,40208.72,22.2,5.6999999999999993,1489.5,41726.62000000001,10094.760000000029,46092.899999999958
Cash,2020-09-18,2020,45830.94,10.2,0,2323.05,48164.19000000001,11795.850000000009,52377.6833333335
Cash,2020-09-19,2020,40984.740000000013,16.65,8.8,2273.13,43283.320000000007,8569.2500000000236,37991.233333333337
Cash,2020-09-20,2020,40063.880000000005,2,1.5,2180.9700000000003,42248.349999999991,8307.340000000002,33712.899999999987
Cash,2020-09-21,2020,44153.389999999992,3,0,2117.81,46274.19999999999,11640.649999999998,46857.799999999959
Cash,2020-09-22,2020,39981.679999999993,17,0,5014.84,45013.519999999982,9706.2900000000391,43603.450000000012
Cash,2020-09-23,2020,43135.54,14.15,2,2547.16,45698.85,9110.5500000000466,45067.400000000052
Cash,2020-09-24,2020,62706.96,15.3,51.9,2183.8,64957.96,11558.420000000035,46214.049999999996
Cash,2020-09-25,2020,48247.790000000008,20.5,2.4,2216.2,50487.890000000007,12629.230000000036,52332.00000000008
Cash,2020-09-26,2020,35288.529999999992,18.8,4.5,5606.99,40918.82,9323.740000000018,41787.133333333295
Cash,2020-09-27,2020,41420.260000000009,0,2,2367.32,43789.580000000016,7924.1500000000078,35108.566666666738
Cash,2020-09-28,2020,50724.25,11.65,84.5,2277.52,53097.92,9943.6300000000119,45018.366666666661
Cash,2020-09-29,2020,75444.209999999992,9,1.5,1758.3200000000002,77213.03,10499.580000000009,48263.349999999882
Cash,2020-09-30,2020,39148.76999999999,26.9,25,5199.58,44400.749999999993,9410.50000000001,44960.649999999943
Cash,2020-10-01,2020,52103.089999999982,19.2,5.5,1915.4699999999998,54043.259999999987,11163.400000000036,50272.59999999994
Cash,2020-10-02,2020,55151.66,6.25,1.9,2403.5299999999997,57563.340000000011,12599.650000000049,56621.91666666665
Cash,2020-10-03,2020,33436.399999999994,16.55,0,6442.0999999999995,39895.049999999996,7947.4900000000116,38751.183333333342
Cash,2020-10-04,2020,31016.48,3.6,1.5,2054.5,33076.58,7881.1600000000162,34227.566666666666
Cash,2020-10-05,2020,72122.409999999989,12,14.200000000000001,2276.55,74425.15999999996,9787.23000000002,43146.533333333311
Cash,2020-10-06,2020,48063.380000000005,27.750000000000004,2.4,1527.4199999999998,49620.950000000004,10486.720000000008,51485.100000000049
Cash,2020-10-07,2020,92162.23000000001,7.75,1,1717.0900000000001,93906.349999999991,9952.5000000000218,43421.416666666708
Cash,2020-10-08,2020,53181.16,22.1,1.9,2112.3599999999997,55317.520000000004,10788.920000000007,57101.766666666743
Cash,2020-10-09,2020,70071.319999999992,11,3.8,2778.26,72864.37999999999,12836.659999999996,54659.899999999907
Cash,2020-10-10,2020,69589.66,5.75,53.8,2218.31,71867.52,8347.9099999999962,35311.733333333374
Cash,2020-10-11,2020,33010.86,0,0,2180.44,35191.299999999996,7969.7200000000148,33304.750000000015
Cash,2020-10-12,2020,56943.220000000008,2,50,2501.1,59496.320000000014,9870.1300000000138,44115.21666666666
Cash,2020-10-13,2020,53766.85,7.1,2.5,2083.06,55859.509999999995,10357.990000000018,49917.600000000013
Cash,2020-10-14,2020,45908.970000000016,2,1.5,1770.01,47682.48000000001,9159.960000000021,41553.266666666612
Cash,2020-10-15,2020,55293.58,0,0,6443.19,61736.84,10811.490000000033,47440.733333333294
Cash,2020-10-16,2020,52473.03,0,6.5,9005.89,61485.919999999991,11759.200000000006,53123.15
Cash,2020-10-17,2020,33089.149999999994,7.9,4.9,2046.8200000000002,35148.77,7225.2900000000154,35816.80000000001
Cash,2020-10-18,2020,43473.7,0,1.5,3486.7200000000003,46961.920000000006,7122.7100000000182,35833.266666666656
Cash,2020-10-19,2020,56398.75,15.85,10.399999999999999,2218.55,58643.55,10643.840000000022,45364.566666666644
Cash,2020-10-20,2020,37939.88,10.94,4,1816.81,39771.629999999983,9242.6100000000133,46028.783333333333
Cash,2020-10-21,2020,40074.619999999988,12,0,3551.25,43637.869999999995,9252.3500000000113,44556.700000000026
Cash,2020-10-22,2020,58846.410000000011,17,0,4019.4999999999995,62882.910000000011,11167.56000000004,48890.2
Cash,2020-10-23,2020,53409.670000000006,4,3.4,2312.3,55729.37,11770.90000000004,54298.733333333272
Cash,2020-10-24,2020,28483.169999999991,0,1.5,2078.06,30563.229999999992,7047.8300000000227,33142.5
Cash,2020-10-25,2020,26023.840000000004,9,1.5,1927.4199999999998,27961.76,7249.3100000000059,27926.666666666628
Cash,2020-10-26,2020,45359.009999999995,10.8,8.5,11113.59,56491.899999999994,10854.050000000007,44605.116666666567
Cash,2020-10-27,2020,37220.459999999992,4,3.6,1421.73,38649.789999999994,9705.4100000000253,41371.800000000017
Cash,2020-10-28,2020,38022.779999999992,5.7,1.9,1603.6399999999999,39634.01999999999,9756.3000000000156,47139.366666666763
Cash,2020-10-29,2020,66077.69,4,4.9,15228.419999999998,81315.01,9681.2000000000262,44073.966666666689
Cash,2020-10-30,2020,61782.499999999993,17.05,0,9776.57,71576.700000000012,11190.640000000039,50775.866666666763
Cash,2020-10-31,2020,76855.209999999992,2,1.9,4770.4699999999993,81629.579999999987,6721.3900000000085,34651.866666666654
Cash,2020-11-01,2020,42260.62,2,1.5,1529.98,43794.100000000006,6693.8400000000065,27070.63333333332
Cash,2020-11-02,2020,41622.08,4,1.5,7229.2800000000007,48856.86,10712.150000000007,48893.250000000029
Cash,2020-11-03,2020,81611.48,0,0,1741.3999999999999,83353.37999999999,7915.7600000000157,39627.233333333344
Cash,2020-11-04,2020,32840.51,3.07,0,7041.11,39885.19,8551.7999999999956,34381.100000000035
Cash,2020-11-05,2020,43111.68,5,1.5,4989.96,48108.639999999992,8986.1100000000242,38096.883333333368
Cash,2020-11-06,2020,121961,2,13.899999999999999,1979.8899999999999,123956.79000000001,10601.720000000021,51697.249999999884
Cash,2020-11-07,2020,61085.499999999993,5,1.5,6770.56,67862.56,6337.4600000000119,28728.299999999959
Cash,2020-11-08,2020,72476.81,0,0,10626.58,83103.389999999985,6750.5399999999954,30526.466666666689
Cash,2020-11-09,2020,37726.369999999988,30.7,4.9,1853.9199999999998,39615.89,9971.179999999993,43208.533333333391
Cash,2020-11-10,2020,39046.680000000008,9.85,0,1716.3,40772.829999999994,9561.160000000018,41624.55000000001
Cash,2020-11-11,2020,35814.810000000005,4.7,1.5,1564.22,37403.57,9365.9400000000223,38317.799999999996
Cash,2020-11-12,2020,37658.37999999999,10.899999999999999,2.5,1624.5,39296.779999999992,10237.630000000026,40936.749999999993
Cash,2020-11-13,2020,36039.289999999986,0,3,1393.74,37436.029999999984,9901.2400000000089,41854.299999999981
Cash,2020-11-14,2020,22977.319999999996,11.4,1.9,1078.25,24068.869999999995,6029.9800000000023,30222.999999999985
Cash,2020-11-15,2020,19922.140000000003,29.55,6.4,1681.56,21639.650000000005,5466.6899999999932,24928.799999999992
Cash,2020-11-16,2020,36734.739999999991,84.199999999999989,5.4,1910.25,38734.589999999989,8921.7600000000111,40117.333333333248
Cash,2020-11-17,2020,30418.719999999998,3,0,1401.5,31823.219999999998,7683.2600000000093,38031.149999999987
Cash,2020-11-18,2020,30280.000000000004,0,0,1193.04,31473.040000000005,8050.7000000000089,36804.55000000001
Cash,2020-11-19,2020,32225,23,1.5,4866.38,37115.88,7945.7400000000189,38951.083333333358
Cash,2020-11-20,2020,31749.629999999997,9.879999999999999,1.5,1677.5900000000001,33438.6,8205.8599999999988,37588.416666666693
Cash,2020-11-21,2020,23199.309999999998,12,4.5,2012,25227.809999999998,6024.1600000000053,25809.95
Cash,2020-11-22,2020,17889.979999999996,3,1.5,5072.83,22967.31,4889.0099999999993,20433.433333333323
Cash,2020-11-23,2020,29820.48,6,0,1150.9,30977.379999999997,7361.4300000000112,33230.516666666692
Cash,2020-11-24,2020,32819.03,0,5.6,1387.04,34211.67,8705.1099999999969,38408.549999999974
Cash,2020-11-25,2020,30203.340000000011,30.65,3.9,1098.01,31335.900000000012,7819.40000000001,37560.816666666666
Cash,2020-11-26,2020,16596.95,7.7,12.299999999999999,795.03,17411.980000000003,4716.4699999999984,22325.033333333322
Cash,2020-11-27,2020,23664.44,10.6,4.9,1311.5,24991.44,5752.35,29169.600000000028
Cash,2020-11-28,2020,23811.329999999998,17,1.5,1648.04,25477.87,6228.2899999999954,28363.349999999984
Cash,2020-11-29,2020,27160.100000000002,9.82,2.5,9667.3,36839.72,7197.2699999999959,23658.816666666651
Cash,2020-11-30,2020,35284.27,14.8,3.4,2192.01,37494.979999999989,9409.1000000000276,36961.016666666656
Cash,2020-12-01,2020,33281.909999999996,4.6,3.6,1535.5,34825.609999999993,8170.1200000000172,43387.800000000068
Cash,2020-12-02,2020,32906.359999999993,18,9.4,1764.7,34698.46,8148.38000000003,36525.066666666688
Cash,2020-12-03,2020,35318.7,13.7,4,1640.25,36976.649999999994,8544.0100000000057,43269.916666666759
Cash,2020-12-04,2020,32700.97,16,1.5,1654.6100000000001,34373.08,8245.1400000000285,37302.61666666669
Cash,2020-12-05,2020,24376.260000000002,2,1.5,1337.1100000000001,25716.87,5938.3600000000015,28642.6
Cash,2020-12-06,2020,18227.829999999998,0,0,1603.5,19831.329999999998,4788.1999999999989,24385.98333333333
Cash,2020-12-07,2020,32149.860000000004,3,7,8389.41,40549.27,8336.7500000000127,39270.150000000023
Cash,2020-12-08,2020,30430.48,12,0,1385.28,31827.760000000002,7823.8500000000049,35961.983333333279
Cash,2020-12-09,2020,30338.77,6.8100000000000005,1,1610.14,31956.72,7514.5700000000106,35143.35000000002
Cash,2020-12-10,2020,45016.96,17.950000000000003,2,1165.5,46202.41,8253.8700000000026,35360.283333333347
Cash,2020-12-11,2020,31275.249999999996,36.72,0,1258.8600000000001,32571.33,7975.7200000000093,39258.750000000022
Cash,2020-12-12,2020,21676.7,31.1,0,1122.53,22830.329999999998,5513.7700000000059,25788.733333333323
Cash,2020-12-13,2020,20532.870000000003,21.32,0,1532.65,22086.840000000004,5228.8300000000054,22582.699999999986
Cash,2020-12-14,2020,34133.07,38.79,1.5,4923.9000000000005,39097.26,8944.1500000000142,38728.283333333289
Cash,2020-12-15,2020,32702.68,13.950000000000001,0,4522.83,37239.460000000006,7908.3600000000015,41079.366666666683
Cash,2020-12-16,2020,29308.13,10.52,3.5,1048.5,30370.649999999998,7053.710000000011,35265.966666666674
Cash,2020-12-17,2020,30194,24.64,1.9,999.48,31220.02,7185.8300000000054,38816.166666666613
Cash,2020-12-18,2020,32112.719999999998,54.75,0,6041.2699999999995,38208.740000000005,7827.139999999994,40581.199999999961
Cash,2020-12-19,2020,21561.130000000005,25,0,1104.3,22690.430000000004,5489.2800000000007,29073.566666666655
Cash,2020-12-20,2020,21320.72,29.599999999999998,4.5,1609.19,22964.01,5999.2900000000009,23053.350000000013
Cash,2020-12-21,2020,32980.549999999996,40.75,8.3,1472.5,34502.1,8278.9600000000173,38821.483333333315
Cash,2020-12-22,2020,34014.100000000006,18.150000000000002,0,10077.61,44110.36,8507.5300000000188,38907.050000000017
Cash,2020-12-23,2020,31806.099999999995,8.7,0,1509.3,33324.099999999991,8083.9400000000041,41012.066666666724
Cash,2020-12-24,2020,26088,20.75,50,5515.44,31674.19,6621.1600000000053,29796.366666666672
Cash,2020-12-25,2020,16054.41,56.84,1.5,765.5,16878.25,4387.7700000000023,17902.1
Cash,2020-12-26,2020,24350.989999999998,63.53,43.7,1749.3799999999999,26207.599999999995,6627.3600000000069,27690.18333333328
Cash,2020-12-27,2020,29544.76,41.400000000000006,2.95,3500.34,33089.450000000004,9933.1900000000023,27756.916666666646
Cash,2020-12-28,2020,31827.75,23,4.5,6370.45,38225.7,8082.9199999999964,36353.733333333366
Cash,2020-12-29,2020,34657.5,45.46,1.9,1973.65,36678.51,9137.3900000000049,51460.550000000054
Cash,2020-12-30,2020,35543.149999999994,9.3,0,10040.95,45593.399999999994,9426.0399999999863,42460.950000000012
Cash,2020-12-31,2020,33120.26,22.77,1.5,5968.7899999999991,39113.32,8134.6199999999981,43398.016666666612
Cash,2021-01-01,2021,30105.31,22.5,0,1834.79,31962.600000000002,6113.1700000000037,26416.30000000001
Cash,2021-01-02,2021,31314.299999999996,39.08,5.25,3094.5,34453.16,8903.6100000000151,32564.233333333304
Cash,2021-01-03,2021,35837.67,51.900000000000006,1.7,3820,39711.27,9154.26000000001,28326.95
Cash,2021-01-04,2021,42330.05,47.75,15.9,2825.43,45219.63,11603.280000000002,49027.916666666672
Cash,2021-01-05,2021,37053.650000000009,51.05,4.6,2090.5,39199.8,9509.6699999999873,41921.999999999993
Cash,2021-01-06,2021,32297.6,13.45,7.9,1754.07,34073.02,8405.1200000000081,37918.349999999977
Cash,2021-01-07,2021,31874.129999999997,24.8,0,1678.05,33576.979999999996,8471.2400000000125,37652.300000000017
Cash,2021-01-08,2021,33700.400000000009,12.27,0,6370.2099999999991,40082.880000000012,8711.2500000000127,38310.533333333318
Cash,2021-01-09,2021,27028.72,10,1.6,6149.61,33189.93,7190.3400000000129,31744.13333333336
Cash,2021-01-10,2021,40434.810000000005,22.35,1.9,5308.31,45767.369999999995,6559.8499999999958,24252.749999999993
Cash,2021-01-11,2021,34201.52,45.9,1.5,1746.6,35995.52,8684.3200000000143,40028.7833333333
Cash,2021-01-12,2021,31590.819999999996,22.03,1.8,1341.5,32956.149999999994,8091.1599999999944,40537.166666666628
Cash,2021-01-13,2021,31654.72,46.629999999999995,0,4766.0999999999995,36467.450000000012,7967.0299999999988,38342.699999999961
Cash,2021-01-14,2021,33749.58,19.009999999999998,0,5861.19,39629.780000000006,8652.64999999999,39790.966666666616
Cash,2021-01-15,2021,43483.070000000007,40.79,5.5,2480.25,46010.61,9491.2800000000061,39112.91666666665
Cash,2021-01-16,2021,22939.809999999998,31.5,4.5,1538.6200000000001,24514.43,6035.030000000007,28798.083333333347
Cash,2021-01-17,2021,24133.62,43.38,53.5,5269.14,29499.64,5749.270000000005,28172.133333333306
Cash,2021-01-18,2021,31677.34,29.37,2.58,2480.5699999999997,34189.86,7911.1700000000092,35594.349999999977
Cash,2021-01-19,2021,32577.81,62.72,4.5,5014.25,37659.28,8313.7300000000014,39248.066666666658
Cash,2021-01-20,2021,27799.05,82.46,0,1302.03,29183.54,6855.9000000000069,31728.666666666682
Cash,2021-01-21,2021,32231.850000000009,44.56,0,4560.9,36837.310000000012,7608.360000000016,34125.366666666654
Cash,2021-01-22,2021,35295.909999999996,47.43,0,13519.039999999999,48862.37999999999,8130.510000000013,38103.3833333333
Cash,2021-01-23,2021,24266.809999999998,80.11,4.8,11701.27,36054.939999999995,6088.1400000000094,28758.950000000008
Cash,2021-01-24,2021,22756.01,46.870000000000005,2.5,1855.1100000000001,24660.489999999991,6143.369999999999,20141.916666666653
Cash,2021-01-25,2021,35353.549999999996,51.81,3,2076.7799999999997,37485.139999999985,9223.8700000000117,39921.833333333394
Cash,2021-01-26,2021,29623.73,45.120000000000005,0,1700.54,31369.390000000003,7662.38999999999,28846.783333333318
Cash,2021-01-27,2021,32251.75,105.60999999999997,1.9,1415.12,33774.38,8816.9600000000009,37024.433333333312
Cash,2021-01-28,2021,39371.219999999994,87.14,7.1999999999999993,1894.9099999999999,41360.47,9237.88000000002,41966.650000000038
Cash,2021-01-29,2021,44412.039999999957,85.84,4.5,5538.62,50040.999999999964,8932.7200000000139,39497.15
Cash,2021-01-30,2021,24833.18,62.2,0,11653.529999999999,36548.909999999989,7130.39,27541.283333333304
Cash,2021-01-31,2021,26042.29,94.220000000000027,11.4,3086.68,29234.589999999997,7962.9500000000116,23672.999999999993
Cash,2021-02-01,2021,41309.859999999979,132.16,10.9,2581.8199999999997,44034.739999999983,11000.240000000036,46018.150000000045
Cash,2021-02-02,2021,38233.419999999991,83.949999999999989,0,1547.5,39865.369999999974,9529.75000000003,40222.983333333308
Cash,2021-02-03,2021,38723.39999999998,126.66000000000001,0,1316.83,40166.889999999978,9761.1400000000249,41787.399999999987
Cash,2021-02-04,2021,44677.359999999957,144.8,0,5959.1500000000005,50781.309999999976,9964.80000000001,43230.049999999981
Cash,2021-02-05,2021,36257.659999999996,143.30999999999997,1.5,1727.77,38134.14,9340.3899999999958,45377.683333333436
Cash,2021-02-06,2021,27190.399999999994,85.32,1.5,5960.44,33237.659999999996,6875.8299999999954,29070.466666666638
Cash,2021-02-07,2021,33241.789999999994,93.8,4.5,2526.0000000000005,35866.089999999989,7411.9799999999977,29247.516666666677
Cash,2021-02-08,2021,42591.259999999966,119.47999999999999,3,3056.53,45772.219999999965,11301.44000000001,44225.81666666668
Cash,2021-02-09,2021,39160.779999999984,96.900000000000034,7.5,2540.76,41805.939999999981,9970.5400000000282,45705.94999999999
Cash,2021-02-10,2021,39238.669999999991,169.60000000000002,0,1497.93,40906.199999999983,9211.1800000000057,42324.266666666663
Cash,2021-02-11,2021,46768.15999999996,145.06,0,1801.5,48714.719999999972,9815.1300000000283,44678.64999999998
Cash,2021-02-12,2021,45190.239999999969,192.32,8.8,2048.18,47441.489999999954,11065.750000000029,48434.350000000013
Cash,2021-02-13,2021,33700.509999999995,182.90000000000003,3.4,6112.0999999999995,39998.909999999982,8286.7700000000132,35153.566666666593
Cash,2021-02-14,2021,32483.739999999991,136.79999999999998,3.65,7752.44,40376.629999999976,9636.970000000003,30455.450000000015
Cash,2021-02-15,2021,38479.129999999976,150.18,1.5,2616.38,41247.189999999973,9258.2899999999972,41926.766666666656
Cash,2021-02-16,2021,32339.73,114.95,1.5,2477.5,34933.68,8285.2300000000068,35115.833333333343
Cash,2021-02-17,2021,40921.529999999977,173.36000000000004,0,1960.08,43054.969999999972,10434.040000000017,48598.766666666612
Cash,2021-02-18,2021,50574.529999999992,145.09,5.8,3042.14,53768.059999999976,11032.550000000043,49284.366666666676
Cash,2021-02-19,2021,46819.539999999964,98.11,1.9,2049.8599999999997,48969.409999999953,11953.54,53691.016666666721
Cash,2021-02-20,2021,32288.949999999993,110.15999999999998,23,5222.83,37645.439999999981,8587.1499999999833,35862.05
Cash,2021-02-21,2021,26784.449999999997,46.42,0,2468.3599999999997,29299.229999999996,7799.300000000002,26889.516666666666
Cash,2021-02-22,2021,40972.979999999981,119.78000000000002,1.9,2377.33,43472.489999999991,10462.610000000026,41834.699999999975
